Date;TS;Temp;RH;VPD;SR;WS
27/09/2023;14:00:00;34.97;59.17%;;163.1;0
27/09/2023;14:15:00;35.81;57.96%;;348.4;0.325
27/09/2023;14:30:00;36;54.69%;;322.6;0
27/09/2023;14:45:00;36.54;57.71%;;315.6;1.027
27/09/2023;15:00:00;36.96;56.19%;;308.1;1.867
27/09/2023;15:15:00;37.18;54.82%;;298.7;0
27/09/2023;15:30:00;37.57;53.15%;;224.4;0
27/09/2023;15:45:00;37.09;54.16%;;164.9;0
27/09/2023;16:00:00;36.93;52.54%;;184.2;0
27/09/2023;16:15:00;36.62;52.63%;;165.4;0
27/09/2023;16:30:00;36.14;55.42%;;147.9;0.336
27/09/2023;16:45:00;35.58;55.41%;;65.53;0.441
27/09/2023;17:00:00;34.52;57.63%;;40.19;0
27/09/2023;17:15:00;33.8;62.71%;;20.09;1.873
27/09/2023;17:30:00;32.24;66.63%;;40.2;1.271
27/09/2023;17:45:00;31.84;70.45%;;40.2;0.072
27/09/2023;18:00:00;31.75;71.23%;;80.4;0
27/09/2023;18:15:00;32;70.67%;;73.71;0
27/09/2023;18:30:00;31.99;70.48%;;23.79;0
27/09/2023;18:45:00;31.61;71.23%;;6.701;0
27/09/2023;19:00:00;31.21;74.08%;;0;0
27/09/2023;19:15:00;30.77;74.68%;;0;0
27/09/2023;19:30:00;30.51;75.94%;;0;0
27/09/2023;19:45:00;30.19;76.98%;;0;0.495
27/09/2023;20:00:00;29.05;79.73%;;0;2.156
27/09/2023;20:15:00;28.2;81.70%;;0;1.885
27/09/2023;20:30:00;27.85;84.60%;;0;0
27/09/2023;20:45:00;27.79;86.40%;;0;0.485
27/09/2023;21:00:00;27.61;88.70%;;0;0
27/09/2023;21:15:00;27.31;90%;;0;0
27/09/2023;21:30:00;27.12;91.10%;;0;0
27/09/2023;21:45:00;26.73;90.60%;;0;0
27/09/2023;22:00:00;26.23;91.50%;;0;0
27/09/2023;22:15:00;26.45;92.60%;;0;0
27/09/2023;22:30:00;26.42;92.70%;;0;0
27/09/2023;22:45:00;26.47;93.20%;;0;0
27/09/2023;23:00:00;26.21;92.10%;;0;0
27/09/2023;23:15:00;26.34;93.60%;;0;0
27/09/2023;23:30:00;26.41;93.30%;;0;0
27/09/2023;23:45:00;26.53;93.40%;;0;0
28/09/2023;00:00:00;26.58;93.40%;;0;0
28/09/2023;00:15:00;26.64;93.80%;;0;0
28/09/2023;00:30:00;26.38;93.70%;;0;0
28/09/2023;00:45:00;26.44;93.60%;;0;0
28/09/2023;01:00:00;26.4;93.50%;;0;0
28/09/2023;01:15:00;26.34;93.50%;;0;0
28/09/2023;01:30:00;26.21;93.60%;;0;0
28/09/2023;01:45:00;26.25;93.90%;;0;0
28/09/2023;02:00:00;26.29;93.40%;;0;0
28/09/2023;02:15:00;26.12;93.40%;;0;0
28/09/2023;02:30:00;26.02;93.70%;;0;0
28/09/2023;02:45:00;26.02;93.90%;;0;0
28/09/2023;03:00:00;26;94%;;0;0
28/09/2023;03:15:00;26.12;94.40%;;0;0
28/09/2023;03:30:00;26.08;94.70%;;0;0
28/09/2023;03:45:00;26.18;94.10%;;0;0
28/09/2023;04:00:00;26.03;94.50%;;0;0
28/09/2023;04:15:00;25.9;94.20%;;0;0
28/09/2023;04:30:00;25.89;94.20%;;0;0
28/09/2023;04:45:00;25.81;94%;;0;0
28/09/2023;05:00:00;25.62;93.40%;;0;0
28/09/2023;05:15:00;25.5;94.10%;;0;0
28/09/2023;05:30:00;25.46;94.30%;;0;0
28/09/2023;05:45:00;25.41;94.40%;;0;0
28/09/2023;06:00:00;25.35;94%;;0;0
28/09/2023;06:15:00;25.24;94.10%;;0;0
28/09/2023;06:30:00;25.19;93.80%;;0;0
28/09/2023;06:45:00;25.12;93.90%;;0;0
28/09/2023;07:00:00;25.1;94.20%;;0;0
28/09/2023;07:15:00;24.99;94.30%;;0;0
28/09/2023;07:30:00;24.95;94.50%;;0;0
28/09/2023;07:45:00;25.02;94.70%;;13.41;0
28/09/2023;08:00:00;25.41;95.50%;;31.86;0
28/09/2023;08:15:00;25.73;95.10%;;33.53;0
28/09/2023;08:30:00;25.9;94.80%;;40.23;0
28/09/2023;08:45:00;26.15;94.80%;;50.29;0
28/09/2023;09:00:00;26.42;94.20%;;73.76;0.742
28/09/2023;09:15:00;26.94;93.20%;;73.76;0.098
28/09/2023;09:30:00;27.46;91.80%;;94;0
28/09/2023;09:45:00;27.91;88.70%;;118.2;0.015
28/09/2023;10:00:00;28.37;88.50%;;162.7;0.562
28/09/2023;10:15:00;29.02;85.60%;;214.5;1.872
28/09/2023;10:30:00;29.64;82.60%;;222;0.789
28/09/2023;10:45:00;30.07;80.70%;;248;1.764
28/09/2023;11:00:00;30.47;78.69%;;268.4;0.928
28/09/2023;11:15:00;31.12;76.72%;;237;1.857
28/09/2023;11:30:00;31.57;75.05%;;93.8;0.98
28/09/2023;11:45:00;31.65;74.89%;;295.6;0.875
28/09/2023;12:00:00;32.67;72.67%;;335.1;0.072
28/09/2023;12:15:00;32.91;69.43%;;190.1;0
28/09/2023;12:30:00;32.83;68.24%;;111.7;0
28/09/2023;12:45:00;33.55;66.67%;;366;0
28/09/2023;13:00:00;34.72;63.31%;;363.3;0
28/09/2023;13:15:00;34.86;61.18%;;89.3;0
28/09/2023;13:30:00;33.76;62.93%;;147.7;0
28/09/2023;13:45:00;34.59;63.82%;;342;0.005
28/09/2023;14:00:00;35.78;59.48%;;129.3;0
28/09/2023;14:15:00;36.02;57.79%;;125.8;0
28/09/2023;14:30:00;36.25;56.60%;;356.1;0
28/09/2023;14:45:00;36.88;56.05%;;348.3;0.327
28/09/2023;15:00:00;36.62;53.64%;;332.1;0.091
28/09/2023;15:15:00;36.99;53.30%;;314.8;0
28/09/2023;15:30:00;37.64;50.89%;;145.4;0
28/09/2023;15:45:00;37.35;52.40%;;290.8;0
28/09/2023;16:00:00;37.22;50.01%;;254.5;0
28/09/2023;16:15:00;37.51;50.02%;;244.1;0
28/09/2023;16:30:00;37.55;49.72%;;234.4;0
28/09/2023;16:45:00;37.42;48.52%;;221;0
28/09/2023;17:00:00;36.91;52.01%;;204;0
28/09/2023;17:15:00;36.48;53.85%;;180.8;0
28/09/2023;17:30:00;36.17;52.73%;;103.4;0
28/09/2023;17:45:00;35.81;52.84%;;154.1;0
28/09/2023;18:00:00;35.46;55.33%;;31.93;0
28/09/2023;18:15:00;33.16;63.92%;;26.79;3.102
28/09/2023;18:30:00;31.66;64.74%;;13.4;3.383
28/09/2023;18:45:00;30.87;68.39%;;6.701;0.118
28/09/2023;19:00:00;30.76;67.85%;;0;0.266
28/09/2023;19:15:00;30.53;68.97%;;0;0.005
28/09/2023;19:30:00;30.1;81.30%;;0;0
28/09/2023;19:45:00;28.85;85.40%;;0;0.642
28/09/2023;20:00:00;27.65;91.10%;;0;0
28/09/2023;20:15:00;27.26;91.10%;;0;0.008
28/09/2023;20:30:00;27.07;93%;;0;0.005
28/09/2023;20:45:00;26.53;90.10%;;0;0
28/09/2023;21:00:00;26.08;89.60%;;0;0
28/09/2023;21:15:00;25.87;91%;;0;0
28/09/2023;21:30:00;25.83;91%;;0;0
28/09/2023;21:45:00;25.75;90.10%;;0;0
28/09/2023;22:00:00;25.82;89.70%;;0;0
28/09/2023;22:15:00;26.15;88.70%;;0;0
28/09/2023;22:30:00;26.06;89.70%;;0;0
28/09/2023;22:45:00;26.3;90.40%;;0;0
28/09/2023;23:00:00;26.37;88.40%;;0;0
28/09/2023;23:15:00;26.26;88.40%;;0;0
28/09/2023;23:30:00;26.37;88.30%;;0;0
28/09/2023;23:45:00;26.26;88.40%;;0;0
29/09/2023;00:00:00;26.28;88.30%;;0;0
29/09/2023;00:15:00;26.48;88.30%;;0;0
29/09/2023;00:30:00;26.49;88.60%;;0;0
29/09/2023;00:45:00;26.58;89.20%;;0;0
29/09/2023;01:00:00;26.56;89.10%;;0;0
29/09/2023;01:15:00;26.47;88.60%;;0;0
29/09/2023;01:30:00;26.43;89.30%;;0;0
29/09/2023;01:45:00;26.39;89.30%;;0;0
29/09/2023;02:00:00;26.09;90%;;0;0
29/09/2023;02:15:00;26.08;89.70%;;0;0
29/09/2023;02:30:00;26.12;89.80%;;0;0
29/09/2023;02:45:00;26.09;89.70%;;0;0
29/09/2023;03:00:00;26.05;90.20%;;0;0
29/09/2023;03:15:00;26;90.70%;;0;0
29/09/2023;03:30:00;26;90.90%;;0;0
29/09/2023;03:45:00;25.92;90.10%;;0;0
29/09/2023;04:00:00;26;90.70%;;0;0
29/09/2023;04:15:00;26.07;91.10%;;0;0
29/09/2023;04:30:00;26.13;90.40%;;0;0
29/09/2023;04:45:00;25.89;90.80%;;0;0
29/09/2023;05:00:00;25.87;90.70%;;0;0
29/09/2023;05:15:00;25.75;91%;;0;0
29/09/2023;05:30:00;25.65;91.20%;;0;0
29/09/2023;05:45:00;25.58;91.80%;;0;0
29/09/2023;06:00:00;25.5;92%;;0;0
29/09/2023;06:15:00;25.55;91.90%;;0;0
29/09/2023;06:30:00;25.48;92.20%;;0;0
29/09/2023;06:45:00;25.43;92.40%;;0;0
29/09/2023;07:00:00;25.45;92.20%;;0;0
29/09/2023;07:15:00;25.43;92.30%;;0;0
29/09/2023;07:30:00;25.27;92.40%;;0;0
29/09/2023;07:45:00;25.34;92.80%;;6.818;0
29/09/2023;08:00:00;25.54;93.40%;;13.41;0
29/09/2023;08:15:00;25.68;93.90%;;13.41;0
29/09/2023;08:30:00;25.78;93.50%;;20.12;0.323
29/09/2023;08:45:00;25.83;93.10%;;28.39;0
29/09/2023;09:00:00;25.99;93.10%;;36.21;0.929
29/09/2023;09:15:00;26.13;92.60%;;45.49;2.376
29/09/2023;09:30:00;26.33;92.90%;;40.23;0.648
29/09/2023;09:45:00;26.89;92.10%;;73.65;1.07
29/09/2023;10:00:00;27.28;90.90%;;77.22;2.345
29/09/2023;10:15:00;27.7;89.50%;;95;2.079
29/09/2023;10:30:00;28.36;84.80%;;100.2;2.532
29/09/2023;10:45:00;28.09;85.90%;;139.9;2.136
29/09/2023;11:00:00;28.49;83.60%;;152.9;1.942
29/09/2023;11:15:00;29.2;82.20%;;194.5;1.792
29/09/2023;11:30:00;29.74;80.90%;;298.4;2.798
29/09/2023;11:45:00;30.93;76.89%;;223.5;2.172
29/09/2023;12:00:00;31.97;73.57%;;333.1;1.944
29/09/2023;12:15:00;31.82;71.42%;;300.3;1.699
29/09/2023;12:30:00;32.2;69.73%;;242.9;1.45
29/09/2023;12:45:00;33.47;66.57%;;320.1;1.988
29/09/2023;13:00:00;33.92;63.75%;;260.2;0.137
29/09/2023;13:15:00;33.88;63.14%;;135;0
29/09/2023;13:30:00;33.77;63.25%;;174.7;1.339
29/09/2023;13:45:00;34.76;60.95%;;297.1;0.176
29/09/2023;14:00:00;34.5;60.11%;;120.6;1.374
29/09/2023;14:15:00;34.25;62.58%;;180.2;0.464
29/09/2023;14:30:00;34.79;59.62%;;327.1;0
29/09/2023;14:45:00;35.89;56.94%;;335.7;0
29/09/2023;15:00:00;36.33;54.02%;;151.9;1.187
29/09/2023;15:15:00;35.51;57.01%;;319.4;0.49
29/09/2023;15:30:00;35.03;58.22%;;136.8;2.708
29/09/2023;15:45:00;35.43;58.06%;;202.4;1.619
29/09/2023;16:00:00;34.58;59.52%;;80.4;1.983
29/09/2023;16:15:00;34.46;61.34%;;195.6;2.068
29/09/2023;16:30:00;34.6;59.53%;;199.3;2.241
29/09/2023;16:45:00;34.45;60.43%;;160.9;2.461
29/09/2023;17:00:00;34.78;60.10%;;150.2;0.737
29/09/2023;17:15:00;34.76;59.58%;;133.4;2.486
29/09/2023;17:30:00;34.09;60.24%;;53.6;1.102
29/09/2023;17:45:00;33.68;62.39%;;60.3;1.354
29/09/2023;18:00:00;33.12;63.77%;;87.1;0.777
29/09/2023;18:15:00;32.92;65.85%;;33.5;0.518
29/09/2023;18:30:00;32.17;66.37%;;26.8;2.012
29/09/2023;18:45:00;31.6;68.30%;;13.4;0
29/09/2023;19:00:00;31.22;71.61%;;6.701;0.002
29/09/2023;19:15:00;30.71;73.54%;;0;0
29/09/2023;19:30:00;30.31;73.70%;;0;0
29/09/2023;19:45:00;30.02;74.21%;;0;0
29/09/2023;20:00:00;29.86;74.63%;;0;0
29/09/2023;20:15:00;29.67;75.27%;;0;0
29/09/2023;20:30:00;29.52;75.66%;;0;0
29/09/2023;20:45:00;29.33;77.27%;;0;0.689
29/09/2023;21:00:00;28.62;81.20%;;0;1.359
29/09/2023;21:15:00;28.15;82.40%;;0;0.142
29/09/2023;21:30:00;27.67;81.80%;;0;0.498
29/09/2023;21:45:00;27.41;81.90%;;0;0.119
29/09/2023;22:00:00;27.33;82.90%;;0;0
29/09/2023;22:15:00;27.41;81.50%;;0;0
29/09/2023;22:30:00;27.4;82.10%;;0;0
29/09/2023;22:45:00;27.23;82.80%;;0;0
29/09/2023;23:00:00;27.2;83%;;0;0
29/09/2023;23:15:00;27.16;82.80%;;0;0
29/09/2023;23:30:00;27.27;82.50%;;0;0
29/09/2023;23:45:00;27.11;83%;;0;0
30/09/2023;00:00:00;27.14;82.90%;;0;0
30/09/2023;00:15:00;26.95;82.80%;;0;0
30/09/2023;00:30:00;26.69;82.90%;;0;0.931
30/09/2023;00:45:00;26.64;84.20%;;0;0
30/09/2023;01:00:00;26.57;84.80%;;0;0
30/09/2023;01:15:00;26.54;85.90%;;0;0
30/09/2023;01:30:00;26.55;86.40%;;0;0
30/09/2023;01:45:00;26.66;86.60%;;0;1.063
30/09/2023;02:00:00;26.57;86.60%;;0;0.784
30/09/2023;02:15:00;26.48;86.70%;;0;0.007
30/09/2023;02:30:00;26.16;88.60%;;0;1.222
30/09/2023;02:45:00;26.18;87.70%;;0;0
30/09/2023;03:00:00;26.33;90.30%;;0;0
30/09/2023;03:15:00;26.05;92.40%;;0;0
30/09/2023;03:30:00;25.71;93.60%;;0;0
30/09/2023;03:45:00;25.56;94.20%;;0;0
30/09/2023;04:00:00;25.51;95.10%;;0;0
30/09/2023;04:15:00;25.41;95.50%;;0;0
30/09/2023;04:30:00;25.24;96.30%;;0;0
30/09/2023;04:45:00;25.05;96.30%;;0;0
30/09/2023;05:00:00;25;95.70%;;0;0
30/09/2023;05:15:00;24.78;96.70%;;0;0.003
30/09/2023;05:30:00;24.54;96.20%;;0;0.608
30/09/2023;05:45:00;24.26;95.70%;;0;0.007
30/09/2023;06:00:00;24.28;97.10%;;0;0
30/09/2023;06:15:00;24.25;96.80%;;0;0.002
30/09/2023;06:30:00;24.28;95.50%;;0;0
30/09/2023;06:45:00;24.08;95.20%;;0;0
30/09/2023;07:00:00;24.11;95.50%;;0;0
30/09/2023;07:15:00;24.19;95.50%;;0;0
30/09/2023;07:30:00;24.25;95.80%;;0;0
30/09/2023;07:45:00;24.37;95.70%;;6.708;0
30/09/2023;08:00:00;24.54;95.90%;;13.42;0
30/09/2023;08:15:00;24.65;96%;;20.12;0
30/09/2023;08:30:00;24.79;96.20%;;33.53;0
30/09/2023;08:45:00;25;95.90%;;40.24;0
30/09/2023;09:00:00;25.2;95.20%;;67.06;0.668
30/09/2023;09:15:00;25.49;94.80%;;80.5;0.809
30/09/2023;09:30:00;25.68;93.70%;;107.3;1.039
30/09/2023;09:45:00;26.18;90.90%;;145.3;2.386
30/09/2023;10:00:00;26.64;88.40%;;150.4;3.655
30/09/2023;10:15:00;27.21;87.40%;;187.7;2.352
30/09/2023;10:30:00;27.83;84.30%;;214.5;2.997
30/09/2023;10:45:00;28.44;82%;;245.3;2.857
30/09/2023;11:00:00;29.5;78.20%;;276.8;2.229
30/09/2023;11:15:00;29.48;74.43%;;213.9;3.384
30/09/2023;11:30:00;29.68;75.75%;;271.6;2.827
30/09/2023;11:45:00;29.92;74.88%;;293.5;2.688
30/09/2023;12:00:00;31.25;70.69%;;328.4;2.592
30/09/2023;12:15:00;32.26;68.70%;;341.9;3.567
30/09/2023;12:30:00;31.8;66.46%;;152.8;2.066
30/09/2023;12:45:00;32.13;68.22%;;375.4;1.651
30/09/2023;13:00:00;33.15;65.11%;;399.6;1.156
30/09/2023;13:15:00;33.04;64.10%;;350.2;0.047
30/09/2023;13:30:00;33.47;62.16%;;93.8;1.684
30/09/2023;13:45:00;33.79;61.05%;;151.8;0.167
30/09/2023;14:00:00;33.68;61.98%;;358.5;1.524
30/09/2023;14:15:00;34.45;60.05%;;125.2;2.323
30/09/2023;14:30:00;33.71;60.41%;;180.3;1.671
30/09/2023;14:45:00;33.6;62.72%;;392.2;1.062
30/09/2023;15:00:00;33.91;61.45%;;355.2;0.609
30/09/2023;15:15:00;33.86;59.60%;;135.2;0.15
30/09/2023;15:30:00;33.56;61.68%;;333.4;0
30/09/2023;15:45:00;34.45;59.28%;;283.1;0.335
30/09/2023;16:00:00;34.9;58.33%;;244.5;1.913
30/09/2023;16:15:00;35.15;56.60%;;268;1.207
30/09/2023;16:30:00;35.67;55.65%;;239.4;0.755
30/09/2023;16:45:00;34.76;58.44%;;221.3;0
30/09/2023;17:00:00;33.6;60.86%;;201;2.687
30/09/2023;17:15:00;33.26;61.82%;;120.8;0.712
30/09/2023;17:30:00;33.21;62.81%;;69.91;0.051
30/09/2023;17:45:00;32.39;64.36%;;53.6;1.981
30/09/2023;18:00:00;31.7;65.98%;;36.52;2.04
30/09/2023;18:15:00;31.14;68.41%;;40.2;1.638
30/09/2023;18:30:00;31.22;70.28%;;53.5;0
30/09/2023;18:45:00;30.75;69.46%;;13.4;1.253
30/09/2023;19:00:00;30.15;71.75%;;6.701;0.039
30/09/2023;19:15:00;29.82;73.79%;;0;0.137
30/09/2023;19:30:00;29.55;75.84%;;0;0
30/09/2023;19:45:00;29.37;76.31%;;0;0
30/09/2023;20:00:00;29.41;78.14%;;0;0
30/09/2023;20:15:00;29.48;79.59%;;0;0
30/09/2023;20:30:00;29.34;80.30%;;0;0
30/09/2023;20:45:00;29.22;80.70%;;0;0
30/09/2023;21:00:00;28.92;80.60%;;0;0
30/09/2023;21:15:00;28.7;81.30%;;0;0
30/09/2023;21:30:00;28.58;81.50%;;0;0
30/09/2023;21:45:00;28.45;82.40%;;0;0
30/09/2023;22:00:00;28.26;82.60%;;0;0
30/09/2023;22:15:00;28.03;83.40%;;0;0
30/09/2023;22:30:00;27.93;83.60%;;0;0
30/09/2023;22:45:00;27.8;84%;;0;0
30/09/2023;23:00:00;27.82;84.70%;;0;0.506
30/09/2023;23:15:00;27.74;84.40%;;0;0
30/09/2023;23:30:00;27.44;84.90%;;0;0.434
30/09/2023;23:45:00;26.98;85.90%;;0;0.828
01/10/2023;00:00:00;26.8;85.80%;;0;0
01/10/2023;00:15:00;26.74;86%;;0;0
01/10/2023;00:30:00;26.76;86.50%;;0;0
01/10/2023;00:45:00;26.88;86.70%;;0;0
01/10/2023;01:00:00;26.95;86.60%;;0;0
01/10/2023;01:15:00;26.84;85.70%;;0;0
01/10/2023;01:30:00;26.71;86%;;0;0
01/10/2023;01:45:00;26.51;86.30%;;0;0
01/10/2023;02:00:00;26.42;86.30%;;0;0
01/10/2023;02:15:00;26.3;86.40%;;0;0
01/10/2023;02:30:00;26.15;87.10%;;0;0
01/10/2023;02:45:00;25.99;87.70%;;0;0
01/10/2023;03:00:00;25.78;87.60%;;0;0
01/10/2023;03:15:00;25.82;87.60%;;0;0
01/10/2023;03:30:00;25.8;88.30%;;0;0
01/10/2023;03:45:00;25.75;88.10%;;0;0
01/10/2023;04:00:00;25.67;88.10%;;0;0
01/10/2023;04:15:00;25.5;88.70%;;0;0
01/10/2023;04:30:00;25.42;89%;;0;0
01/10/2023;04:45:00;25.24;90%;;0;0
01/10/2023;05:00:00;25.22;88.70%;;0;0
01/10/2023;05:15:00;25.23;89%;;0;0
01/10/2023;05:30:00;25.1;89%;;0;0
01/10/2023;05:45:00;25.09;88.90%;;0;0
01/10/2023;06:00:00;25.08;89.10%;;0;0
01/10/2023;06:15:00;25.02;90%;;0;0
01/10/2023;06:30:00;24.92;89.20%;;0;0.038
01/10/2023;06:45:00;24.79;90%;;0;0
01/10/2023;07:00:00;24.68;90.10%;;0;0.777
01/10/2023;07:15:00;24.58;90.30%;;0;0.626
01/10/2023;07:30:00;24.48;90.70%;;0;0
01/10/2023;07:45:00;24.61;91.20%;;9.17;0
01/10/2023;08:00:00;24.73;91.40%;;19;0
01/10/2023;08:15:00;24.94;91.80%;;20.12;0
01/10/2023;08:30:00;25.02;91.20%;;26.83;0.013
01/10/2023;08:45:00;25.33;91.70%;;48.06;0
01/10/2023;09:00:00;26.16;90.30%;;72.75;1.343
01/10/2023;09:15:00;26.55;86.50%;;53.64;1.593
01/10/2023;09:30:00;26.67;85.70%;;67.05;1.687
01/10/2023;09:45:00;26.9;84.90%;;85.7;0.714
01/10/2023;10:00:00;27.31;84.10%;;80.5;0.418
01/10/2023;10:15:00;27.59;84.70%;;164.3;1.325
01/10/2023;10:30:00;27.98;81.80%;;184.5;2.659
01/10/2023;10:45:00;28.69;79.49%;;153.1;2.314
01/10/2023;11:00:00;28.79;78.52%;;156.1;2.502
01/10/2023;11:15:00;29.72;75.23%;;201.8;2.719
01/10/2023;11:30:00;30.32;73.85%;;292.9;2.788
01/10/2023;11:45:00;31.14;70.26%;;109.7;2.238
01/10/2023;12:00:00;31.2;71.43%;;347.2;3.445
01/10/2023;12:15:00;31.27;70.54%;;128.5;1.924
01/10/2023;12:30:00;31.84;68.65%;;102.8;2.631
01/10/2023;12:45:00;31.82;67.60%;;95.5;3
01/10/2023;13:00:00;32.22;68.50%;;122.4;2.135
01/10/2023;13:15:00;32.62;66.29%;;149.1;1.904
01/10/2023;13:30:00;32.59;67.75%;;368.2;0.977
01/10/2023;13:45:00;33.05;65.29%;;61.08;1.877
01/10/2023;14:00:00;32.76;69.66%;;395.1;0.632
01/10/2023;14:15:00;32.88;66%;;223.6;1.356
01/10/2023;14:30:00;32.66;65.09%;;87.1;1.15
01/10/2023;14:45:00;32.04;67.64%;;80.4;0.488
01/10/2023;15:00:00;32.53;67.58%;;385.2;1.372
01/10/2023;15:15:00;32.64;67.60%;;346;2.901
01/10/2023;15:30:00;33.47;65.79%;;301.3;2.417
01/10/2023;15:45:00;34.36;61.65%;;138.6;0.516
01/10/2023;16:00:00;34.33;60.44%;;96.4;2.1
01/10/2023;16:15:00;34.65;58.42%;;275.8;1.846
01/10/2023;16:30:00;34.21;58.51%;;206.1;0.412
01/10/2023;16:45:00;34.27;62.07%;;252.7;2.532
01/10/2023;17:00:00;33.59;60.60%;;111.1;3.342
01/10/2023;17:15:00;32.74;64.86%;;109.8;1.64
01/10/2023;17:30:00;33.11;62.33%;;172;2.514
01/10/2023;17:45:00;32.19;66.68%;;53.6;4.129
01/10/2023;18:00:00;31.32;70.45%;;40.2;3.317
01/10/2023;18:15:00;30.8;71.26%;;33.5;2.925
01/10/2023;18:30:00;30.21;72.66%;;26.8;3.035
01/10/2023;18:45:00;29.73;74.51%;;20.1;1.542
01/10/2023;19:00:00;29.53;74.17%;;6.702;1.47
01/10/2023;19:15:00;29.26;75.79%;;0;0.996
01/10/2023;19:30:00;29.14;76.53%;;0;0
01/10/2023;19:45:00;29;77.63%;;0;1.018
01/10/2023;20:00:00;28.84;77.88%;;0;0.1
01/10/2023;20:15:00;28.59;78.15%;;0;1.111
01/10/2023;20:30:00;28.37;79.65%;;0;1.575
01/10/2023;20:45:00;28.17;79.85%;;0;2.755
01/10/2023;21:00:00;28.01;80.70%;;0;1.547
01/10/2023;21:15:00;27.86;81.10%;;0;1.901
01/10/2023;21:30:00;27.79;81.20%;;0;1.207
01/10/2023;21:45:00;27.76;81.40%;;0;0.077
01/10/2023;22:00:00;27.74;81.10%;;0;0
01/10/2023;22:15:00;27.58;81.80%;;0;1.855
01/10/2023;22:30:00;27.3;83%;;0;2.311
01/10/2023;22:45:00;27.07;84.30%;;0;1.903
01/10/2023;23:00:00;27.01;84.80%;;0;1.695
01/10/2023;23:15:00;26.93;84.60%;;0;0.916
01/10/2023;23:30:00;26.91;85%;;0;0.578
01/10/2023;23:45:00;26.83;85.30%;;0;0.219
